SA4 Name 2016,Population,National Remoteness Areas,Month,Year,Year-Month,Crash_Count,Fatality_Count,Crash_Rate,Fatality_Rate
Barossa - Yorke - Mid North,114862,Inner Regional Australia,1,2021,2021-1,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Inner Regional Australia,2,2017,2017-2,2,2,1.741219899,1.741219899
Barossa - Yorke - Mid North,114862,Inner Regional Australia,2,2021,2021-2,3,3,2.611829848,2.611829848
Barossa - Yorke - Mid North,114862,Inner Regional Australia,3,2016,2016-3,2,2,1.741219899,1.741219899
Barossa - Yorke - Mid North,114862,Inner Regional Australia,3,2018,2018-3,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Inner Regional Australia,3,2019,2019-3,2,2,1.741219899,1.741219899
Barossa - Yorke - Mid North,114862,Inner Regional Australia,3,2020,2020-3,2,2,1.741219899,1.741219899
Barossa - Yorke - Mid North,114862,Inner Regional Australia,3,2021,2021-3,4,5,3.482439797,4.353049747
Barossa - Yorke - Mid North,114862,Inner Regional Australia,4,2017,2017-4,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Inner Regional Australia,4,2020,2020-4,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Inner Regional Australia,5,2015,2015-5,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Inner Regional Australia,5,2016,2016-5,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Inner Regional Australia,5,2018,2018-5,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Inner Regional Australia,5,2020,2020-5,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Inner Regional Australia,6,2015,2015-6,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Inner Regional Australia,6,2018,2018-6,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Inner Regional Australia,6,2019,2019-6,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Inner Regional Australia,7,2015,2015-7,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Inner Regional Australia,7,2017,2017-7,4,4,3.482439797,3.482439797
Barossa - Yorke - Mid North,114862,Inner Regional Australia,7,2018,2018-7,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Inner Regional Australia,7,2019,2019-7,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Inner Regional Australia,7,2020,2020-7,2,2,1.741219899,1.741219899
Barossa - Yorke - Mid North,114862,Inner Regional Australia,7,2021,2021-7,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Inner Regional Australia,8,2015,2015-8,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Inner Regional Australia,8,2018,2018-8,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Inner Regional Australia,9,2016,2016-9,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Inner Regional Australia,9,2017,2017-9,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Inner Regional Australia,10,2015,2015-10,2,2,1.741219899,1.741219899
Barossa - Yorke - Mid North,114862,Inner Regional Australia,10,2016,2016-10,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Inner Regional Australia,11,2015,2015-11,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Inner Regional Australia,11,2017,2017-11,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Inner Regional Australia,11,2018,2018-11,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Inner Regional Australia,11,2019,2019-11,1,2,0.870609949,1.741219899
Barossa - Yorke - Mid North,114862,Inner Regional Australia,11,2020,2020-11,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Inner Regional Australia,12,2017,2017-12,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Inner Regional Australia,12,2018,2018-12,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Outer Regional Australia,1,2016,2016-1,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Outer Regional Australia,1,2020,2020-1,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Outer Regional Australia,2,2019,2019-2,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Outer Regional Australia,2,2021,2021-2,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Outer Regional Australia,3,2016,2016-3,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Outer Regional Australia,3,2017,2017-3,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Outer Regional Australia,3,2018,2018-3,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Outer Regional Australia,3,2020,2020-3,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Outer Regional Australia,4,2015,2015-4,3,3,2.611829848,2.611829848
Barossa - Yorke - Mid North,114862,Outer Regional Australia,4,2016,2016-4,2,5,1.741219899,4.353049747
Barossa - Yorke - Mid North,114862,Outer Regional Australia,4,2017,2017-4,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Outer Regional Australia,4,2019,2019-4,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Outer Regional Australia,5,2016,2016-5,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Outer Regional Australia,5,2017,2017-5,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Outer Regional Australia,5,2018,2018-5,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Outer Regional Australia,5,2019,2019-5,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Outer Regional Australia,5,2021,2021-5,2,2,1.741219899,1.741219899
Barossa - Yorke - Mid North,114862,Outer Regional Australia,6,2015,2015-6,1,3,0.870609949,2.611829848
Barossa - Yorke - Mid North,114862,Outer Regional Australia,6,2016,2016-6,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Outer Regional Australia,6,2017,2017-6,2,3,1.741219899,2.611829848
Barossa - Yorke - Mid North,114862,Outer Regional Australia,6,2019,2019-6,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Outer Regional Australia,6,2021,2021-6,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Outer Regional Australia,7,2016,2016-7,2,2,1.741219899,1.741219899
Barossa - Yorke - Mid North,114862,Outer Regional Australia,7,2020,2020-7,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Outer Regional Australia,7,2021,2021-7,1,2,0.870609949,1.741219899
Barossa - Yorke - Mid North,114862,Outer Regional Australia,8,2015,2015-8,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Outer Regional Australia,9,2015,2015-9,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Outer Regional Australia,9,2018,2018-9,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Outer Regional Australia,9,2020,2020-9,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Outer Regional Australia,10,2015,2015-10,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Outer Regional Australia,10,2019,2019-10,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Outer Regional Australia,11,2015,2015-11,2,2,1.741219899,1.741219899
Barossa - Yorke - Mid North,114862,Outer Regional Australia,11,2017,2017-11,1,3,0.870609949,2.611829848
Barossa - Yorke - Mid North,114862,Outer Regional Australia,11,2018,2018-11,1,2,0.870609949,1.741219899
Barossa - Yorke - Mid North,114862,Outer Regional Australia,11,2019,2019-11,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Outer Regional Australia,11,2020,2020-11,2,2,1.741219899,1.741219899
Barossa - Yorke - Mid North,114862,Outer Regional Australia,12,2016,2016-12,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Outer Regional Australia,12,2018,2018-12,1,2,0.870609949,1.741219899
Barossa - Yorke - Mid North,114862,Outer Regional Australia,12,2019,2019-12,2,2,1.741219899,1.741219899
Barossa - Yorke - Mid North,114862,Outer Regional Australia,12,2020,2020-12,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Remote Australia,1,2016,2016-1,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Remote Australia,4,2015,2015-4,1,1,0.870609949,0.870609949
Barossa - Yorke - Mid North,114862,Remote Australia,11,2016,2016-11,1,1,0.870609949,0.870609949
Bendigo,165248,Inner Regional Australia,1,2015,2015-1,2,2,1.210302091,1.210302091
Bendigo,165248,Inner Regional Australia,1,2017,2017-1,1,1,0.605151046,0.605151046
Bendigo,165248,Inner Regional Australia,1,2018,2018-1,2,2,1.210302091,1.210302091
Bendigo,165248,Inner Regional Australia,1,2020,2020-1,1,1,0.605151046,0.605151046
Bendigo,165248,Inner Regional Australia,1,2021,2021-1,1,1,0.605151046,0.605151046
Bendigo,165248,Inner Regional Australia,2,2015,2015-2,1,1,0.605151046,0.605151046
Bendigo,165248,Inner Regional Australia,2,2017,2017-2,1,1,0.605151046,0.605151046
Bendigo,165248,Inner Regional Australia,2,2019,2019-2,3,3,1.815453137,1.815453137
Bendigo,165248,Inner Regional Australia,2,2020,2020-2,1,1,0.605151046,0.605151046
Bendigo,165248,Inner Regional Australia,2,2021,2021-2,1,1,0.605151046,0.605151046
Bendigo,165248,Inner Regional Australia,3,2015,2015-3,1,1,0.605151046,0.605151046
Bendigo,165248,Inner Regional Australia,3,2016,2016-3,2,2,1.210302091,1.210302091
Bendigo,165248,Inner Regional Australia,3,2021,2021-3,2,2,1.210302091,1.210302091
Bendigo,165248,Inner Regional Australia,4,2017,2017-4,1,1,0.605151046,0.605151046
Bendigo,165248,Inner Regional Australia,4,2018,2018-4,1,1,0.605151046,0.605151046
Bendigo,165248,Inner Regional Australia,4,2019,2019-4,1,1,0.605151046,0.605151046
Bendigo,165248,Inner Regional Australia,4,2020,2020-4,2,3,1.210302091,1.815453137
Bendigo,165248,Inner Regional Australia,4,2021,2021-4,1,1,0.605151046,0.605151046
Bendigo,165248,Inner Regional Australia,5,2015,2015-5,1,1,0.605151046,0.605151046
Bendigo,165248,Inner Regional Australia,5,2016,2016-5,1,1,0.605151046,0.605151046
Bendigo,165248,Inner Regional Australia,5,2018,2018-5,2,2,1.210302091,1.210302091
Bendigo,165248,Inner Regional Australia,5,2020,2020-5,2,2,1.210302091,1.210302091
Bendigo,165248,Inner Regional Australia,6,2015,2015-6,1,1,0.605151046,0.605151046
Bendigo,165248,Inner Regional Australia,6,2018,2018-6,1,1,0.605151046,0.605151046
Bendigo,165248,Inner Regional Australia,6,2019,2019-6,2,2,1.210302091,1.210302091
Bendigo,165248,Inner Regional Australia,7,2015,2015-7,1,1,0.605151046,0.605151046
Bendigo,165248,Inner Regional Australia,7,2016,2016-7,1,1,0.605151046,0.605151046
Bendigo,165248,Inner Regional Australia,7,2018,2018-7,1,1,0.605151046,0.605151046
Bendigo,165248,Inner Regional Australia,7,2020,2020-7,2,3,1.210302091,1.815453137
Bendigo,165248,Inner Regional Australia,8,2016,2016-8,1,1,0.605151046,0.605151046
Bendigo,165248,Inner Regional Australia,8,2017,2017-8,1,1,0.605151046,0.605151046
Bendigo,165248,Inner Regional Australia,8,2019,2019-8,1,1,0.605151046,0.605151046
Bendigo,165248,Inner Regional Australia,9,2016,2016-9,1,1,0.605151046,0.605151046
Bendigo,165248,Inner Regional Australia,9,2019,2019-9,2,2,1.210302091,1.210302091
Bendigo,165248,Inner Regional Australia,9,2020,2020-9,3,3,1.815453137,1.815453137
Bendigo,165248,Inner Regional Australia,10,2019,2019-10,2,2,1.210302091,1.210302091
Bendigo,165248,Inner Regional Australia,11,2015,2015-11,2,2,1.210302091,1.210302091
Bendigo,165248,Inner Regional Australia,11,2016,2016-11,1,1,0.605151046,0.605151046
Bendigo,165248,Inner Regional Australia,11,2017,2017-11,2,2,1.210302091,1.210302091
Bendigo,165248,Inner Regional Australia,12,2015,2015-12,1,2,0.605151046,1.210302091
Bendigo,165248,Inner Regional Australia,12,2017,2017-12,2,2,1.210302091,1.210302091
Bendigo,165248,Inner Regional Australia,12,2018,2018-12,2,2,1.210302091,1.210302091
Bendigo,165248,Inner Regional Australia,12,2019,2019-12,3,3,1.815453137,1.815453137
Bendigo,165248,Inner Regional Australia,12,2020,2020-12,1,1,0.605151046,0.605151046
Bendigo,165248,Outer Regional Australia,4,2019,2019-4,1,1,0.605151046,0.605151046
Bendigo,165248,Outer Regional Australia,6,2019,2019-6,1,1,0.605151046,0.605151046
Bendigo,165248,Outer Regional Australia,7,2016,2016-7,1,1,0.605151046,0.605151046
Bendigo,165248,Outer Regional Australia,9,2015,2015-9,1,1,0.605151046,0.605151046
Bendigo,165248,Outer Regional Australia,11,2018,2018-11,1,1,0.605151046,0.605151046
Bendigo,165248,Outer Regional Australia,12,2017,2017-12,1,1,0.605151046,0.605151046
Brisbane - East,243121,Major Cities of Australia,1,2020,2020-1,1,1,0.411317821,0.411317821
Brisbane - East,243121,Major Cities of Australia,1,2021,2021-1,1,3,0.411317821,1.233953464
Brisbane - East,243121,Major Cities of Australia,2,2020,2020-2,1,1,0.411317821,0.411317821
Brisbane - East,243121,Major Cities of Australia,2,2021,2021-2,2,2,0.822635642,0.822635642
Brisbane - East,243121,Major Cities of Australia,3,2018,2018-3,2,2,0.822635642,0.822635642
Brisbane - East,243121,Major Cities of Australia,3,2019,2019-3,1,1,0.411317821,0.411317821
Brisbane - East,243121,Major Cities of Australia,3,2021,2021-3,2,2,0.822635642,0.822635642
Brisbane - East,243121,Major Cities of Australia,4,2021,2021-4,2,2,0.822635642,0.822635642
Brisbane - East,243121,Major Cities of Australia,6,2021,2021-6,2,2,0.822635642,0.822635642
Brisbane - East,243121,Major Cities of Australia,7,2019,2019-7,1,1,0.411317821,0.411317821
Brisbane - East,243121,Major Cities of Australia,7,2020,2020-7,1,1,0.411317821,0.411317821
Brisbane - East,243121,Major Cities of Australia,8,2020,2020-8,1,1,0.411317821,0.411317821
Brisbane - East,243121,Major Cities of Australia,8,2021,2021-8,1,1,0.411317821,0.411317821
Brisbane - East,243121,Major Cities of Australia,9,2018,2018-9,1,1,0.411317821,0.411317821
Brisbane - East,243121,Major Cities of Australia,9,2019,2019-9,1,1,0.411317821,0.411317821
Brisbane - East,243121,Remote Australia,3,2018,2018-3,1,1,0.411317821,0.411317821
Brisbane - North,228486,Major Cities of Australia,1,2018,2018-1,1,1,0.437663577,0.437663577
Brisbane - North,228486,Major Cities of Australia,1,2021,2021-1,1,1,0.437663577,0.437663577
Brisbane - North,228486,Major Cities of Australia,2,2020,2020-2,1,1,0.437663577,0.437663577
Brisbane - North,228486,Major Cities of Australia,2,2021,2021-2,1,1,0.437663577,0.437663577
Brisbane - North,228486,Major Cities of Australia,4,2020,2020-4,1,1,0.437663577,0.437663577
Brisbane - North,228486,Major Cities of Australia,7,2018,2018-7,1,1,0.437663577,0.437663577
Brisbane - North,228486,Major Cities of Australia,7,2019,2019-7,1,1,0.437663577,0.437663577
Brisbane - North,228486,Major Cities of Australia,8,2019,2019-8,1,1,0.437663577,0.437663577
Brisbane - North,228486,Major Cities of Australia,9,2018,2018-9,1,1,0.437663577,0.437663577
Brisbane - North,228486,Major Cities of Australia,9,2019,2019-9,1,1,0.437663577,0.437663577
Brisbane - North,228486,Major Cities of Australia,10,2019,2019-10,3,4,1.31299073,1.750654307
Brisbane - North,228486,Major Cities of Australia,11,2018,2018-11,1,1,0.437663577,0.437663577
Brisbane - North,228486,Major Cities of Australia,12,2019,2019-12,1,1,0.437663577,0.437663577
Brisbane - South,381849,Major Cities of Australia,1,2018,2018-1,1,1,0.261883624,0.261883624
Brisbane - South,381849,Major Cities of Australia,1,2019,2019-1,1,1,0.261883624,0.261883624
Brisbane - South,381849,Major Cities of Australia,2,2018,2018-2,2,2,0.523767248,0.523767248
Brisbane - South,381849,Major Cities of Australia,3,2018,2018-3,1,1,0.261883624,0.261883624
Brisbane - South,381849,Major Cities of Australia,3,2019,2019-3,1,1,0.261883624,0.261883624
Brisbane - South,381849,Major Cities of Australia,3,2020,2020-3,1,1,0.261883624,0.261883624
Brisbane - South,381849,Major Cities of Australia,3,2021,2021-3,1,1,0.261883624,0.261883624
Brisbane - South,381849,Major Cities of Australia,4,2020,2020-4,2,2,0.523767248,0.523767248
Brisbane - South,381849,Major Cities of Australia,5,2018,2018-5,1,1,0.261883624,0.261883624
Brisbane - South,381849,Major Cities of Australia,5,2021,2021-5,2,2,0.523767248,0.523767248
Brisbane - South,381849,Major Cities of Australia,6,2018,2018-6,2,2,0.523767248,0.523767248
Brisbane - South,381849,Major Cities of Australia,6,2020,2020-6,1,1,0.261883624,0.261883624
Brisbane - South,381849,Major Cities of Australia,6,2021,2021-6,1,1,0.261883624,0.261883624
Brisbane - South,381849,Major Cities of Australia,7,2018,2018-7,1,2,0.261883624,0.523767248
Brisbane - South,381849,Major Cities of Australia,7,2020,2020-7,1,1,0.261883624,0.261883624
Brisbane - South,381849,Major Cities of Australia,7,2021,2021-7,1,1,0.261883624,0.261883624
Brisbane - South,381849,Major Cities of Australia,8,2018,2018-8,1,1,0.261883624,0.261883624
Brisbane - South,381849,Major Cities of Australia,9,2019,2019-9,1,1,0.261883624,0.261883624
Brisbane - South,381849,Major Cities of Australia,9,2020,2020-9,1,1,0.261883624,0.261883624
Brisbane - South,381849,Major Cities of Australia,10,2019,2019-10,1,1,0.261883624,0.261883624
Brisbane - South,381849,Major Cities of Australia,10,2020,2020-10,2,2,0.523767248,0.523767248
Brisbane - South,381849,Major Cities of Australia,12,2018,2018-12,1,1,0.261883624,0.261883624
Brisbane - West,194889,Inner Regional Australia,3,2020,2020-3,1,1,0.513112592,0.513112592
Brisbane - West,194889,Major Cities of Australia,4,2021,2021-4,1,1,0.513112592,0.513112592
Brisbane - West,194889,Major Cities of Australia,6,2018,2018-6,1,1,0.513112592,0.513112592
Brisbane - West,194889,Major Cities of Australia,7,2021,2021-7,1,1,0.513112592,0.513112592
Brisbane Inner City,298546,Major Cities of Australia,3,2019,2019-3,1,1,0.334956757,0.334956757
